blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090158003001',455,2.17919,1.04463,0.06888,0.14005,11613.69092,3793.38411,12.57180,6763.53791,59370.00000,2.56000,1.21500,38.51578,20.25053,53.63665,35.37140,32.91377,14.64852,18.26525,1.85570,20906.21646,15.05882,47496.00000,2.56000,1.21500,46.46631,24.46571,66.21484,44.21425,39.14983,17.14924,22.00059,1.77458,20367.45379,16.78232,89055.00000,4.00000,2.00000,32.20718,15.18373,40.60439,23.58093,29.09617,12.07272,17.02345,2.43256,30028.08893,3.36370,36350.00000,3.00000,1.00000,55.89130,29.98731,79.81864,53.91465,47.02665,21.12267,25.90398,1.63012,19140.56755,37.38537,11139.00000,1.00000,1.00000,125.61759,67.27762,183.83621,125.49625,104.04864,45.70868,58.33996,1.21569,12832.10934,0.00000,46382.81250,1.00000,1.00000,42.29953,24.41633,63.15860,45.27539,34.57163,16.68842,17.88320,1.53980,13980.91708,0.00000,23191.40625,1.00000,1.00000,72.54366,40.73658,109.00109,77.19402,59.03684,27.22976,31.80707,1.38231,13422.69348,0.00000,47496.00000,2.00000,0.00000,38.44258,23.90598,58.75085,44.21425,30.91874,16.38213,14.53660,1.31088,10921.31239,44.08124
'090158003002',404,2.10411,1.17616,0.06114,0.17177,12731.37432,3747.17312,13.41400,12296.58537,59370.00000,2.56000,1.21500,33.11605,14.92031,51.41034,33.21461,26.35646,8.16073,18.19573,1.85305,20750.98384,14.97346,47496.00000,2.56000,1.21500,39.19251,17.27923,60.10553,38.19225,31.46532,9.55205,21.91328,1.77193,20211.42168,16.66135,89055.00000,4.00000,2.00000,28.51602,11.52530,41.43242,24.44170,23.74352,6.75280,16.99072,2.43743,29802.62161,2.50515,36350.00000,3.00000,1.00000,46.78448,21.01452,71.85298,46.08301,37.52188,11.75192,25.76996,1.62620,18969.25133,36.94331,11139.00000,1.00000,1.00000,105.49327,47.46563,165.20584,107.17820,83.42998,25.40234,58.02764,1.20939,12760.34021,0.00000,46382.81250,1.00000,1.00000,36.00878,18.20294,60.14206,42.33622,27.09174,9.28590,17.80584,1.53350,13914.25878,0.00000,23191.40625,1.00000,1.00000,60.50812,28.85309,97.61517,65.96014,46.79738,15.14235,31.65503,1.37601,13353.55175,0.00000,47496.00000,2.00000,0.00000,32.57258,18.17659,57.20455,42.80857,23.47127,9.07529,14.39598,1.29801,10815.54244,44.35576
'090158003003',521,2.04631,1.78617,0.07200,0.23656,13347.65692,3781.00381,18.59840,18852.70270,59370.00000,2.56000,1.21500,45.68611,27.47393,53.46892,35.25675,38.33890,20.12673,18.21218,1.85446,20823.87566,4.81153,47496.00000,2.56000,1.21500,53.74422,31.81020,62.48321,40.54919,45.49436,23.56033,21.93403,1.77334,20284.89976,6.47141,89055.00000,4.00000,2.00000,38.21582,21.18694,42.97789,25.94901,33.72029,16.69141,17.02888,2.45185,29720.67950,0.00000,36350.00000,3.00000,1.00000,64.44238,38.66974,74.70460,48.93196,54.75455,28.98191,25.77264,1.62347,19069.33153,26.50086,11139.00000,1.00000,1.00000,148.24810,89.96187,172.22073,113.93450,125.61723,67.33100,58.28623,1.20840,12912.01004,0.00000,46382.81250,1.00000,1.00000,51.45183,33.58803,62.80672,44.94293,40.73247,22.86867,17.86379,1.53251,14062.18088,0.00000,23191.40625,1.00000,1.00000,84.98706,53.21370,101.84175,70.06839,69.07574,37.30237,31.77336,1.37502,13503.29493,0.00000,47496.00000,2.00000,0.00000,47.88161,33.53112,59.76094,45.41045,36.66717,22.31668,14.35049,1.27824,11097.77934,34.47684
'090158004001',298,2.48441,0.97045,0.04885,0.12375,9164.85842,3264.00144,8.23141,20862.05357,59370.00000,2.56000,1.21500,47.96133,29.40564,57.31435,38.75866,32.64887,14.09317,18.55570,1.87187,21486.32531,11.48091,47496.00000,2.56000,1.21500,56.26493,33.90523,66.91486,44.55516,38.82921,16.46951,22.35970,1.79075,20937.75859,13.34102,89055.00000,4.00000,2.00000,39.37676,22.12694,45.73372,28.48391,28.96934,11.71952,17.24981,2.45150,30671.90013,2.75165,36350.00000,3.00000,1.00000,67.49438,41.01682,80.24734,53.76977,46.61566,20.13810,26.47756,1.65516,19759.14464,35.17575,11139.00000,1.00000,1.00000,157.86938,98.97116,183.77577,124.87756,115.45625,56.55804,58.89821,1.21153,13189.65731,0.00000,46382.81250,1.00000,1.00000,54.83626,36.79869,67.45009,49.41252,34.18529,16.14773,18.03756,1.53564,14401.13879,0.00000,23191.40625,1.00000,1.00000,90.14592,58.05373,109.01294,76.92075,59.25742,27.16523,32.09219,1.37815,13812.46105,0.00000,47496.00000,2.00000,0.00000,51.98405,36.96848,65.09580,50.08024,30.51790,15.50233,15.01557,1.34003,11553.41357,39.12288
'090158004002',474,1.60004,0.83328,0.03340,0.13361,8761.54182,3237.43650,8.32298,23222.66187,59370.00000,2.56000,1.21500,50.82377,31.68006,51.73588,32.59216,33.72178,14.57807,19.14371,1.93046,22237.42242,0.00000,47496.00000,2.56000,1.21500,59.50953,36.41896,60.54233,37.45175,40.14465,17.05407,23.09058,1.84934,21688.32265,0.00000,89055.00000,4.00000,2.00000,41.21232,23.32295,41.84536,23.95598,29.34297,11.45360,17.88937,2.54220,31826.44466,0.00000,36350.00000,3.00000,1.00000,71.47877,44.22196,72.64883,45.39202,49.54016,22.28336,27.25680,1.70548,20414.30568,15.71466,11139.00000,1.00000,1.00000,205.71974,144.30993,209.53801,148.12820,134.12729,72.71748,61.40981,1.26026,13795.71223,0.00000,46382.81250,1.00000,1.00000,58.99763,40.32022,60.21666,41.53925,36.14077,17.46337,18.67741,1.58437,15010.60128,0.00000,23191.40625,1.00000,1.00000,102.64575,69.31310,104.47969,71.14704,68.25938,34.92673,33.33265,1.42688,14420.26775,0.00000,47496.00000,2.00000,0.00000,55.99534,40.86216,57.26510,42.13193,32.18724,17.05407,15.13318,1.34986,11708.91908,28.44028
'090158004003',843,1.71765,1.49117,0.04068,0.09021,11791.83661,3804.59035,9.92975,17175.58140,59370.00000,2.56000,1.21500,43.10873,24.74980,51.23116,32.87224,36.66262,18.30370,18.35893,1.88678,20716.89827,0.00000,47496.00000,2.56000,1.21500,50.77837,28.66423,59.89506,37.78092,43.54321,21.42907,22.11414,1.80566,20178.32801,0.00000,89055.00000,4.00000,2.00000,36.37796,19.14509,41.40043,24.16756,32.39204,15.15917,17.23287,2.49230,29877.08266,0.00000,36350.00000,3.00000,1.00000,60.80766,34.86848,71.52242,45.58324,52.30425,26.36506,25.93918,1.65316,18935.86604,15.16625,11139.00000,1.00000,1.00000,137.03230,78.38457,164.40143,105.75371,115.31169,56.66396,58.64772,1.23930,12644.02259,0.00000,46382.81250,1.00000,1.00000,48.04963,30.07079,59.87728,41.89845,38.66300,20.68417,17.97884,1.56341,13791.60033,0.00000,23191.40625,1.00000,1.00000,79.64018,47.65977,97.16386,65.18345,65.73309,33.75267,31.98042,1.40592,13233.97441,0.00000,47496.00000,2.00000,0.00000,44.31520,30.02819,56.75049,42.46347,34.44635,20.15933,14.28702,1.29725,10662.93816,26.56535
'090158005001',899,2.67565,0.49558,0.01488,0.04190,7048.95217,2703.86512,11.89420,19487.23404,59370.00000,2.56000,1.21500,45.54503,26.09518,45.59791,26.14806,44.98055,25.53070,19.44985,1.91055,23407.23562,11.82801,47496.00000,2.56000,1.21500,53.47810,30.00584,53.50036,30.02810,53.24046,29.76820,23.47226,1.82943,22846.38836,13.76773,89055.00000,4.00000,2.00000,37.11356,19.20343,37.17684,19.26671,36.43800,18.52788,17.91013,2.48489,32924.88667,4.82738,36350.00000,3.00000,1.00000,64.20795,36.18102,64.21351,36.18658,64.14860,36.12166,28.02693,1.70737,21646.90321,36.32035,11139.00000,1.00000,1.00000,152.80727,90.45437,153.92306,91.57016,140.89588,78.54298,62.35290,1.22716,14787.53731,0.00000,46382.81250,1.00000,1.00000,51.85835,32.96034,52.18910,33.29109,48.32747,29.42946,18.89802,1.55127,16077.52391,0.00000,23191.40625,1.00000,1.00000,85.06543,51.29779,85.42890,51.66125,81.18532,47.41768,33.76765,1.39378,15450.69930,0.00000,47496.00000,2.00000,0.00000,49.39492,33.19202,49.91424,33.71133,43.85103,27.64813,16.20290,1.40856,13127.02007,38.66539
'090158005002',522,0.68658,0.10230,0.00549,0.01058,5196.10447,2511.61973,10.56750,28585.31746,59370.00000,2.56000,1.21500,52.10292,30.57509,55.19827,33.67044,36.83721,15.30938,21.52783,2.07403,26518.72345,30.98248,47496.00000,2.56000,1.21500,61.20444,35.13923,64.71292,38.64771,43.90128,17.83607,26.06521,1.99291,25953.06535,31.76136,89055.00000,4.00000,2.00000,42.57115,22.66095,44.66206,24.75185,32.25920,12.34900,19.91020,2.70654,37633.39916,0.00000,36350.00000,3.00000,1.00000,73.46966,42.45775,77.59951,46.58760,53.10200,22.09008,31.01191,1.85964,24416.12444,43.84732,11139.00000,1.00000,1.00000,169.87639,98.77639,178.43679,107.33680,127.65803,56.55804,71.10000,1.36511,17223.54273,30.94076,46382.81250,1.00000,1.00000,59.69356,38.60027,63.97615,42.88287,38.57258,17.47930,21.09328,1.68922,18544.28330,25.96165,23191.40625,1.00000,1.00000,98.02767,59.97899,104.49301,66.44433,66.14178,28.09310,38.04868,1.53173,17902.51486,28.38108,47496.00000,2.00000,0.00000,56.52089,39.28450,60.84116,43.60477,35.21409,17.97771,17.23639,1.49048,13961.98947,69.55075
'090158005003',365,0.87590,0.10053,0.01074,0.02011,4880.25360,2563.31184,10.36910,32814.76793,59370.00000,2.56000,1.21500,64.15449,42.70819,72.50905,51.06275,38.62669,17.18039,21.44630,2.06707,26430.01997,25.29268,47496.00000,2.56000,1.21500,75.43189,49.46769,84.59298,58.62877,47.43970,21.47549,25.96420,1.98595,25865.69070,26.23009,89055.00000,4.00000,2.00000,50.82228,31.04296,57.23335,37.45402,31.23292,11.45360,19.77932,2.68403,37470.97493,0.00000,36350.00000,3.00000,1.00000,91.15006,60.21001,101.67171,70.73166,59.00057,28.06052,30.94005,1.85564,24374.03610,39.74542,11139.00000,1.00000,1.00000,216.35687,145.55760,234.02549,163.22622,162.36943,91.57016,70.79927,1.36506,17113.80801,20.65262,46382.81250,1.00000,1.00000,75.47563,54.45936,86.10167,65.08539,43.00718,21.99090,21.01627,1.68917,18426.05380,14.66009,23191.40625,1.00000,1.00000,124.79652,86.89609,138.84119,100.94076,81.88224,43.98181,37.90043,1.53168,17788.41311,17.57196,47496.00000,2.00000,0.00000,72.62153,55.26238,83.67905,66.31991,38.83464,21.47549,17.35915,1.50525,14027.96268,62.25893
'090158005004',318,0.77939,0.17216,0.01787,0.03573,5601.23828,2721.67141,10.98410,17790.58442,59370.00000,2.56000,1.21500,51.37761,30.30578,54.40509,33.33325,33.92130,12.84946,21.07184,2.04692,25733.96404,16.83093,47496.00000,2.56000,1.21500,60.45724,34.95959,63.78171,38.28406,41.28845,15.79080,25.49765,1.96580,25173.54493,17.68964,89055.00000,4.00000,2.00000,41.17473,21.62597,43.12970,23.58093,29.90247,10.35371,19.54876,2.67897,36562.04972,0.00000,36350.00000,3.00000,1.00000,72.69159,42.41723,76.46971,46.19535,50.90709,20.63274,30.27436,1.82751,23698.43643,30.49534,11139.00000,1.00000,1.00000,170.23935,100.94801,176.06961,106.77826,136.62234,67.33100,69.29134,1.34858,16589.41559,14.47373,46382.81250,1.00000,1.00000,59.23857,38.60284,63.12918,42.49345,36.80551,16.16978,20.63573,1.67269,17876.66519,8.98432,23191.40625,1.00000,1.00000,98.15779,60.99607,103.12773,65.96601,69.50128,32.33957,37.16172,1.51520,17251.17054,11.65171,47496.00000,2.00000,0.00000,55.97242,39.19973,60.03227,43.25958,32.56350,15.79080,16.77270,1.45485,13573.44045,54.59250
'090158005005',261,0.68058,0.39384,0.01811,0.05583,6914.29649,2960.37431,13.89000,21710.98901,59370.00000,2.56000,1.21500,50.37060,29.75032,52.79524,32.17495,38.07828,17.45800,20.62028,2.02755,24842.12047,0.00000,47496.00000,2.56000,1.21500,59.15708,34.22331,61.88783,36.95407,45.31279,20.37902,24.93377,1.94643,24287.18503,0.00000,89055.00000,4.00000,2.00000,41.35331,22.08419,42.90225,23.63312,33.50059,14.23147,19.26912,2.68075,35316.84816,0.00000,36350.00000,3.00000,1.00000,70.84355,41.39388,74.02505,44.57538,54.71409,25.26442,29.44967,1.79696,22844.06994,8.23228,11139.00000,1.00000,1.00000,181.68201,114.09638,188.78143,121.19580,145.68959,78.10396,67.58563,1.33436,15965.97345,0.00000,46382.81250,1.00000,1.00000,57.71922,37.50223,61.21987,41.00288,39.97173,19.75474,20.21700,1.65847,17218.16790,0.00000,23191.40625,1.00000,1.00000,95.68603,59.34731,99.99262,63.65391,73.85261,37.51390,36.33872,1.50098,16609.70709,0.00000,47496.00000,2.00000,0.00000,54.19650,38.13249,57.73805,41.67405,36.24164,20.17763,16.06401,1.39307,13094.01790,34.04256
'090158005006',579,2.88091,0.65141,0.01575,0.05625,8744.07572,3153.47423,11.54700,8599.55357,59370.00000,2.56000,1.21500,40.35850,21.62235,54.10756,35.37140,29.76290,11.02675,18.73616,1.86425,22095.20424,20.52994,47496.00000,2.56000,1.21500,48.17816,25.59352,64.67456,42.08991,35.46535,12.88070,22.58465,1.78312,21544.39048,22.55063,89055.00000,4.00000,2.00000,32.81674,15.51809,40.87958,23.58093,26.60317,9.30453,17.29864,2.42331,31330.20266,15.28731,36350.00000,3.00000,1.00000,57.77004,30.91918,77.58374,50.73288,42.50077,15.64991,26.85086,1.65538,20364.69339,45.83333,11139.00000,1.00000,1.00000,131.78757,72.02609,180.95729,121.19580,93.89532,34.13383,59.76149,1.20506,13743.28529,0.00000,46382.81250,1.00000,1.00000,45.08345,26.84376,63.51508,45.27539,30.87925,12.63956,18.23969,1.52917,14969.13129,0.00000,23191.40625,1.00000,1.00000,75.58865,43.09318,104.92878,72.43331,52.97792,20.48244,32.49547,1.37168,14373.47360,0.00000,47496.00000,2.00000,0.00000,41.40450,25.92142,59.69733,44.21425,27.30727,11.82419,15.48308,1.36820,12115.63051,46.54906
'090158006001',501,4.94295,2.77460,0.13845,0.23260,10821.40614,3523.64950,10.26700,15500.35336,59370.00000,2.56000,1.21500,37.99389,20.90500,53.57948,36.49060,35.50452,18.41563,17.08889,1.73320,19430.50302,51.13778,47496.00000,2.56000,1.21500,44.88971,24.35969,62.54295,42.01293,42.07010,21.54008,20.53002,1.65208,18886.92906,53.79346,89055.00000,4.00000,2.00000,32.59683,16.75703,42.60080,26.76100,30.99898,15.15917,15.83981,2.26934,27558.21404,59.68163,36350.00000,3.00000,1.00000,53.91842,29.54342,75.16097,50.78597,50.52552,26.15052,24.37500,1.52350,17948.24498,82.80150,11139.00000,1.00000,1.00000,122.33812,69.79147,171.46683,118.92018,114.49117,61.94452,52.54665,1.09474,11561.19030,0.00000,46382.81250,1.00000,1.00000,41.24083,24.82512,63.00733,46.59162,37.76424,21.34853,16.41571,1.41885,12740.75488,0.00000,23191.40625,1.00000,1.00000,68.94219,39.98951,101.83193,72.87925,63.68896,34.73629,28.95268,1.26136,12167.58606,0.00000,47496.00000,2.00000,0.00000,37.87097,23.61010,61.43102,47.17015,34.10791,19.84703,14.26087,1.25988,11028.93606,70.74002
'090158006002',340,5.81944,5.14897,0.22716,0.59062,12364.66287,3899.23141,11.18390,8384.14634,59370.00000,2.56000,1.21500,39.49389,23.13025,61.84115,45.47751,38.46248,22.09884,16.36364,1.67730,18195.49029,70.99802,47496.00000,2.56000,1.21500,46.87268,27.24593,76.47364,56.84689,45.50648,25.87973,19.62675,1.59618,17658.52275,73.85870,89055.00000,4.00000,2.00000,34.09065,18.88572,45.52327,30.31834,33.56299,18.35806,15.20493,2.20330,25875.05476,83.99267,36350.00000,3.00000,1.00000,56.60946,33.36662,97.52069,74.27785,54.72125,31.47841,23.24284,1.46388,16807.71205,104.71510,11139.00000,1.00000,1.00000,127.66857,78.02277,292.03740,242.39160,120.08232,70.43651,49.64580,1.05480,10568.01929,10.57102,46382.81250,1.00000,1.00000,42.75408,27.09993,73.86536,58.21122,41.31817,25.66402,15.65415,1.37891,11705.35141,0.00000,23191.40625,1.00000,1.00000,72.68715,45.20359,143.90600,116.42244,69.40012,41.91656,27.48356,1.22142,11152.70400,1.16981,47496.00000,2.00000,0.00000,39.03178,25.38864,70.49003,56.84689,37.57986,23.93672,13.64314,1.20803,10402.96802,88.52865
'090158006003',669,7.42305,5.87544,0.28104,0.54451,12940.85440,3967.93869,15.81150,11949.58333,59370.00000,2.56000,1.21500,39.48523,23.51395,61.44880,45.47751,37.55673,21.58544,15.97128,1.61752,17940.51779,101.00803,47496.00000,2.56000,1.21500,46.88956,27.75210,75.00323,55.86578,44.42104,25.28358,19.13746,1.53640,17404.68960,104.18341,89055.00000,4.00000,2.00000,33.67389,18.90384,45.08840,30.31834,32.67165,17.90159,14.77005,2.11975,25313.62874,120.83533,36350.00000,3.00000,1.00000,56.40096,33.67097,90.39757,67.66758,53.41589,30.68590,22.72999,1.40950,16623.71009,137.87732,11139.00000,1.00000,1.00000,124.76000,76.61092,207.96582,159.81674,117.45412,69.30504,48.14908,1.00381,10433.94118,31.45262,46382.81250,1.00000,1.00000,43.11065,27.88235,73.43951,58.21122,40.44763,25.21933,15.22829,1.32792,11563.98984,11.15355,23191.40625,1.00000,1.00000,72.46494,45.75281,124.13435,97.42222,67.92811,41.21599,26.71213,1.17043,11014.88157,21.01718,47496.00000,2.00000,0.00000,39.61751,26.02104,70.44336,56.84689,36.91085,23.31438,13.59647,1.18304,10593.22091,115.35840
'090158007001',854,3.87284,3.84629,0.12160,0.26573,12733.96991,3891.37097,7.28386,17996.68508,59370.00000,2.56000,1.21500,40.89841,23.98037,48.55781,31.63976,35.37006,18.45202,16.91805,1.75688,18614.93486,33.64347,47496.00000,2.56000,1.21500,48.13567,27.81703,56.73790,36.41925,41.92681,21.60816,20.31865,1.67576,18077.83569,36.00332,89055.00000,4.00000,2.00000,34.35504,18.53580,39.03327,23.21403,30.97842,15.15917,15.81925,2.31570,26750.83384,35.76445,36350.00000,3.00000,1.00000,57.68504,33.74819,67.94826,44.01141,50.27732,26.34047,23.93685,1.53460,17091.22766,62.34402,11139.00000,1.00000,1.00000,136.65845,84.53818,173.31606,121.19580,110.19993,58.07967,52.12026,1.12513,10883.46666,0.00000,46382.81250,1.00000,1.00000,45.55241,29.22404,56.71550,40.38713,37.49518,21.16680,16.32837,1.44924,12021.64022,0.00000,23191.40625,1.00000,1.00000,75.31161,46.53967,91.89902,63.12709,63.33924,34.56730,28.77193,1.29175,11468.58394,0.00000,47496.00000,2.00000,0.00000,42.33904,28.68070,54.54717,40.88883,33.52752,19.86919,13.65834,1.23705,10097.15544,56.23521
'090158007002',286,1.89827,1.87009,0.11116,0.24194,13557.49964,3977.70289,7.63261,12427.46479,59370.00000,2.56000,1.21500,47.54604,29.69454,61.55355,43.70205,39.54175,21.69025,17.85150,1.86018,19705.60958,0.00000,47496.00000,2.56000,1.21500,55.94147,34.45723,71.78000,50.29577,46.89087,25.40664,21.48423,1.77906,19169.94170,1.48099,89055.00000,4.00000,2.00000,38.12505,21.31521,48.89811,32.08827,31.96901,15.15917,16.80984,2.45951,28632.49829,0.00000,36350.00000,3.00000,1.00000,67.23354,42.09246,85.90255,60.76147,56.56554,31.42446,25.14108,1.62540,17947.02099,20.84108,11139.00000,1.00000,1.00000,153.50563,96.97248,204.66135,148.12820,124.27379,67.74064,56.53315,1.22019,11807.89770,0.00000,46382.81250,1.00000,1.00000,53.41979,35.96429,73.22291,55.76741,42.10372,24.64822,17.45550,1.54430,12936.92152,0.00000,23191.40625,1.00000,1.00000,88.27341,57.31705,118.08110,87.12473,71.24044,40.28408,30.95636,1.38681,12388.31124,0.00000,47496.00000,2.00000,0.00000,49.96371,36.15248,70.23867,56.42744,38.37801,24.56679,13.81123,1.27512,9923.49992,30.31085
'090158007003',380,5.50910,5.50911,0.28995,0.50742,13173.44288,3980.85740,13.85620,20763.29966,59370.00000,2.56000,1.21500,44.78371,28.40477,55.08593,38.70698,36.53218,20.15324,16.37894,1.68173,18180.37238,67.54997,47496.00000,2.56000,1.21500,52.60772,32.96140,64.28714,44.64082,43.25311,23.60679,19.64632,1.60061,17644.75622,70.34125,89055.00000,4.00000,2.00000,36.23645,21.00226,43.53167,28.29747,30.39336,15.15917,15.23419,2.21308,25850.06172,79.03778,36350.00000,3.00000,1.00000,63.29114,40.06215,77.30263,54.07363,52.06868,28.83968,23.22900,1.46553,16776.57431,100.57187,11139.00000,1.00000,1.00000,144.07405,94.20982,177.63282,127.76859,117.19522,67.33100,49.86422,1.06047,10606.24285,9.13610,46382.81250,1.00000,1.00000,50.74246,35.03214,65.22573,49.51541,39.14211,23.43180,15.71031,1.38458,11734.93613,0.00000,23191.40625,1.00000,1.00000,83.48504,55.89488,105.45435,77.86419,65.88877,38.29861,27.59016,1.22709,11186.48646,0.00000,47496.00000,2.00000,0.00000,48.22637,34.65252,63.69747,50.12363,35.83482,22.26097,13.57384,1.20181,10362.61810,85.78195
'090158150001',465,1.04591,0.08084,0.01339,0.02781,4546.42148,2446.22313,12.25100,26524.26778,59370.00000,2.56000,1.21500,49.14474,27.48511,51.86681,30.20718,38.25646,16.59683,21.65963,2.07486,26919.74962,24.00758,47496.00000,2.56000,1.21500,57.84579,31.61597,60.91712,34.68730,45.56047,19.33065,26.22982,1.99374,26352.37063,25.07427,89055.00000,4.00000,2.00000,40.26601,20.38460,42.03518,22.15376,33.18935,13.30794,19.88142,2.68016,37983.54248,0.00000,36350.00000,3.00000,1.00000,69.62012,38.26920,73.20393,41.85301,55.28489,23.93398,31.35092,1.86962,24873.89767,39.75520,11139.00000,1.00000,1.00000,169.18274,97.49529,174.03057,102.34312,149.79141,78.10396,71.68745,1.36996,17535.52175,15.61771,46382.81250,1.00000,1.00000,55.86229,34.62626,59.74287,38.50683,40.34000,19.10397,21.23604,1.69407,18867.26329,8.79877,23191.40625,1.00000,1.00000,93.62686,55.29724,98.07269,59.74307,75.84352,37.51390,38.32962,1.53658,18220.14931,12.11220,47496.00000,2.00000,0.00000,53.10086,35.29986,57.03302,39.23202,37.37219,19.57119,17.80100,1.53646,14527.38252,59.66743
'090158150002',467,0.85367,0.06990,0.00629,0.01646,4654.80927,2509.43663,11.74330,22213.05970,59370.00000,2.56000,1.21500,54.14597,32.39903,56.31813,34.57119,46.07167,24.32474,21.74693,2.08334,26984.55633,32.64610,47496.00000,2.56000,1.21500,63.61839,37.27903,66.02310,39.68374,54.67968,28.34032,26.33936,2.00222,26418.84151,33.56574,89055.00000,4.00000,2.00000,44.11914,24.12830,45.35438,25.36355,39.52753,19.53670,19.99083,2.69384,38194.88369,3.49829,36350.00000,3.00000,1.00000,76.58994,45.15746,79.29679,47.86432,66.52811,35.09563,31.43248,1.87504,24895.04556,46.92093,11139.00000,1.00000,1.00000,175.66632,103.48224,182.49363,110.30955,150.28804,78.10396,72.18408,1.38034,17582.89959,28.52121,46382.81250,1.00000,1.00000,61.98728,40.62628,65.41649,44.05549,49.24034,27.87933,21.36100,1.70445,18904.00276,22.64223,23191.40625,1.00000,1.00000,101.87343,63.29934,106.84664,68.27256,83.38714,44.81305,38.57409,1.54696,18262.05812,25.49892,47496.00000,2.00000,0.00000,59.19400,41.46654,62.63237,44.90492,46.41296,28.68551,17.72745,1.53398,14350.52622,69.79183
