blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090159045004',544,1.06202,0.30879,0.01703,0.03917,5369.13874,2392.57661,16.19720,17502.10526,59370.00000,2.56000,1.21500,46.44044,25.30015,48.46053,27.32025,36.76979,15.62950,21.14029,2.03843,26159.74489,0.00000,47496.00000,2.56000,1.21500,54.67742,29.09965,56.95473,31.37696,43.77542,18.19765,25.57777,1.95731,25590.91952,0.00000,89055.00000,4.00000,2.00000,38.41758,18.83512,39.68419,20.10173,32.35400,12.77154,19.58246,2.68262,36642.39058,0.00000,36350.00000,3.00000,1.00000,65.63856,35.15716,68.31056,37.82916,52.84711,22.36571,30.48140,1.82395,24209.12902,12.78834,11139.00000,1.00000,1.00000,149.73815,80.50793,156.65539,87.42517,116.62373,47.39351,69.23022,1.31999,17050.95072,0.00000,46382.81250,1.00000,1.00000,52.50963,31.88246,55.42608,34.79892,38.54788,17.92072,20.62716,1.64410,18391.93849,0.00000,23191.40625,1.00000,1.00000,86.78178,49.64939,91.14811,54.01572,65.87912,28.74673,37.13239,1.48661,17740.33162,0.00000,47496.00000,2.00000,0.00000,49.34783,32.28809,52.35456,35.29483,34.95388,17.89415,17.05974,1.44238,14559.61963,32.46542
'090159045005',859,2.76077,1.72219,0.09824,0.19046,7501.07975,2791.33095,8.99991,21575.52083,59370.00000,2.56000,1.21500,40.97201,22.15041,46.20609,27.38449,37.70690,18.88530,18.82160,1.88652,22059.89406,0.00000,47496.00000,2.56000,1.21500,48.35440,25.67065,54.19355,31.50979,44.71184,22.02808,22.68376,1.80540,21501.12341,0.00000,89055.00000,4.00000,2.00000,34.55869,17.06093,37.60727,20.10952,32.65692,15.15917,17.49775,2.48955,31075.71319,0.00000,36350.00000,3.00000,1.00000,58.14165,31.15747,65.04390,38.05972,53.83590,26.85172,26.98418,1.67344,20420.85648,22.38628,11139.00000,1.00000,1.00000,129.51462,70.12554,148.22588,88.83680,117.84219,58.45311,59.38909,1.19942,13629.82972,0.00000,46382.81250,1.00000,1.00000,45.04735,26.87819,53.10852,34.93936,40.01865,21.84949,18.16916,1.52353,14906.54130,0.00000,23191.40625,1.00000,1.00000,74.99889,42.66198,86.88752,54.55062,67.58253,35.24563,32.33691,1.36604,14286.16723,0.00000,47496.00000,2.00000,0.00000,41.84692,26.47329,50.73861,35.36498,36.30012,20.92649,15.37363,1.33647,12516.78002,24.04491
'090159051001',661,0.76479,0.07309,0.00763,0.01260,4589.49891,2439.99442,12.95490,24791.66667,59370.00000,2.56000,1.21500,64.99178,43.09938,66.83871,44.94631,35.53566,13.64325,21.89241,2.09013,27285.46342,33.33959,47496.00000,2.56000,1.21500,76.07958,49.55932,78.11769,51.59743,43.57432,17.05407,26.52026,2.00901,26717.91814,34.18602,89055.00000,4.00000,2.00000,51.79574,31.65536,53.12895,32.98857,30.53267,10.39229,20.14038,2.71081,38542.29938,2.60208,36350.00000,3.00000,1.00000,91.52201,59.87377,93.87897,62.23073,53.93160,22.28336,31.64824,1.88084,25182.86507,46.88102,11139.00000,1.00000,1.00000,216.41093,143.67885,220.86028,148.12820,145.44956,72.71748,72.73208,1.38069,17854.67422,31.33856,46382.81250,1.00000,1.00000,76.42080,54.92465,78.76966,57.27351,38.95951,17.46337,21.49614,1.70480,19187.47885,25.92764,23191.40625,1.00000,1.00000,124.44004,85.60187,127.61742,88.77925,73.76490,34.92673,38.83817,1.54731,18539.84829,28.55689,47496.00000,2.00000,0.00000,73.69116,55.90064,76.12688,58.33635,34.84459,17.05407,17.79052,1.52823,14588.21368,71.22525
'090159051002',490,0.56478,0.14487,0.00917,0.01597,4644.71816,2354.89351,12.03810,30870.08197,59370.00000,2.56000,1.21500,45.58708,23.77384,46.81637,25.00312,38.99364,17.18039,21.81325,2.09257,27094.99322,16.82062,47496.00000,2.56000,1.21500,53.98932,27.56939,55.12547,28.70554,47.89542,21.47549,26.41993,2.01145,26525.13234,17.48782,89055.00000,4.00000,2.00000,37.72787,17.49542,38.60309,18.37063,33.03354,12.80108,20.23246,2.75075,38235.28891,0.00000,36350.00000,3.00000,1.00000,67.16331,35.71232,68.58991,37.13893,59.51151,28.06052,31.45099,1.87529,25013.17157,28.56673,11139.00000,1.00000,1.00000,188.52405,116.54034,193.17951,121.19580,163.55387,91.57016,71.98371,1.36824,17697.10411,20.01859,46382.81250,1.00000,1.00000,51.61975,30.30327,53.16952,31.85303,43.30739,21.99090,21.31649,1.69235,19044.71156,15.75346,23191.40625,1.00000,1.00000,94.45490,55.97517,96.69095,58.21122,82.46154,43.98181,38.47974,1.53486,18389.88809,17.82595,47496.00000,2.00000,0.00000,48.04748,30.67791,49.76318,32.39362,38.84506,21.47549,17.36956,1.47672,14570.01906,56.51756
'090159051003',518,0.66538,0.16755,0.01132,0.03202,5170.44927,2419.36243,12.72970,28252.94118,59370.00000,2.56000,1.21500,51.62844,30.10480,53.38733,31.86369,48.83181,27.30817,21.52364,2.07276,26605.43146,15.17947,47496.00000,2.56000,1.21500,60.79710,34.73822,62.64489,36.58601,57.85912,31.80024,26.05888,1.99163,26037.33228,15.93950,89055.00000,4.00000,2.00000,42.87060,22.90193,43.40110,23.43244,42.02710,22.05843,19.96867,2.72458,37562.26838,0.00000,36350.00000,3.00000,1.00000,74.05559,43.05561,76.39200,45.39202,70.34069,39.34072,30.99998,1.85548,24540.61344,27.85550,11139.00000,1.00000,1.00000,201.31591,130.45056,218.99354,148.12820,173.20847,102.34312,70.86535,1.35368,17341.73279,15.68450,46382.81250,1.00000,1.00000,57.99495,36.96193,61.61883,40.58581,52.23298,31.19996,21.03302,1.67779,18678.07827,10.82588,23191.40625,1.00000,1.00000,100.94019,63.01005,109.07718,71.14704,88.00237,50.07224,37.93013,1.52030,18028.72716,13.18676,47496.00000,2.00000,0.00000,54.80882,37.66029,58.36484,41.21631,49.15475,32.00622,17.14853,1.46363,14295.74840,53.93822
'090159051004',382,0.78375,0.18980,0.01043,0.02832,5862.63958,2447.40085,12.05180,23904.47284,59370.00000,2.56000,1.21500,50.61819,29.43418,51.92537,30.74136,36.32094,15.13694,21.18401,2.05190,25978.92006,15.59076,47496.00000,2.56000,1.21500,59.45070,33.81582,60.93068,35.29580,43.26341,17.62854,25.63488,1.97078,25411.57248,16.45312,89055.00000,4.00000,2.00000,41.38070,21.71298,42.31870,22.65098,31.12132,11.45360,19.66772,2.69766,36741.49274,0.00000,36350.00000,3.00000,1.00000,71.26173,40.78908,73.00134,42.52869,52.23481,21.76216,30.47265,1.83555,23924.47262,29.29170,11139.00000,1.00000,1.00000,164.99539,95.55431,167.57581,98.13473,136.77208,67.33100,69.44108,1.33598,16862.40516,13.12779,46382.81250,1.00000,1.00000,57.98294,37.30545,59.81191,39.13442,37.97858,17.30110,20.67749,1.66009,18193.94600,7.61507,23191.40625,1.00000,1.00000,95.55176,58.31562,97.92671,60.69058,69.57570,32.33957,37.23613,1.50260,17546.92954,10.29379,47496.00000,2.00000,0.00000,54.67627,37.79961,56.52512,39.64846,34.45447,17.57781,16.87666,1.45083,13889.23105,53.31549
'090159051005',603,0.74745,0.55440,0.01839,0.05792,6877.67540,2634.62228,13.00090,18933.72549,59370.00000,2.56000,1.21500,46.39320,25.71974,57.13455,36.46110,33.40914,12.73569,20.67345,2.03539,24861.31418,0.00000,47496.00000,2.56000,1.21500,54.63566,29.63872,66.87425,41.87730,39.84177,14.84483,24.99695,1.95427,24298.77474,0.00000,89055.00000,4.00000,2.00000,38.77296,19.43281,46.20731,26.86715,29.78639,10.44623,19.34016,2.70580,35173.95503,0.00000,36350.00000,3.00000,1.00000,65.45863,35.90982,80.01893,50.47012,47.85827,18.30946,29.54881,1.80756,22887.05819,0.00000,11139.00000,1.00000,1.00000,148.60857,81.29613,183.98392,116.67148,105.84716,38.53472,67.31244,1.32231,16000.32408,0.00000,46382.81250,1.00000,1.00000,52.11887,31.95666,66.58685,46.42464,34.63010,14.46789,20.16221,1.64642,17301.12812,0.00000,23191.40625,1.00000,1.00000,86.20409,49.98646,108.29081,72.07318,59.50587,23.28823,36.21763,1.48893,16669.04715,0.00000,47496.00000,2.00000,0.00000,48.42172,32.30913,63.10412,46.99153,30.67377,14.56118,16.11259,1.38769,13366.15652,20.24627
'090159061001',759,1.11566,0.10889,0.00775,0.01277,4576.55698,2452.75017,12.29220,29890.04329,59370.00000,2.56000,1.21500,47.19653,25.70354,50.11663,28.62364,34.39781,12.90481,21.49299,2.06255,26683.64707,16.90527,47496.00000,2.56000,1.21500,55.56924,29.54753,58.88128,32.85957,41.05266,15.03095,26.02171,1.98143,26116.44190,18.02191,89055.00000,4.00000,2.00000,38.55054,18.79180,40.76280,21.00406,28.85424,9.09550,19.75874,2.67183,37601.30663,0.00000,36350.00000,3.00000,1.00000,66.80777,35.71163,70.72995,39.63380,49.61695,18.52080,31.09615,1.85604,24675.96419,33.15325,11139.00000,1.00000,1.00000,176.86551,105.98116,192.08015,121.19580,110.18008,39.29573,70.88435,1.35690,17344.83293,7.06644,46382.81250,1.00000,1.00000,53.48679,32.45376,57.50938,36.47635,35.85585,14.82282,21.03303,1.68101,18675.46336,0.00000,23191.40625,1.00000,1.00000,89.75417,51.81961,96.14577,58.21122,61.73990,23.80535,37.93455,1.52352,18028.88928,3.39677,47496.00000,2.00000,0.00000,50.67534,33.03584,54.80207,37.16256,32.58798,14.94848,17.63950,1.51767,14513.24263,52.06032
'090159061002',538,0.55837,0.04615,0.00377,0.00703,4461.42154,2477.24274,15.20220,29082.88591,59370.00000,2.56000,1.21500,53.95972,31.65135,53.81609,31.50772,57.67977,35.37140,22.30837,2.11325,28004.62646,51.26034,47496.00000,2.56000,1.21500,63.50024,36.46000,63.20085,36.16060,71.25450,44.21425,27.04025,2.03213,27438.06941,51.92141,89055.00000,4.00000,2.00000,43.62568,23.13239,43.60836,23.11507,44.07422,23.58093,20.49329,2.73455,39578.08765,16.49846,36350.00000,3.00000,1.00000,76.39534,44.13625,75.86888,43.60979,90.03076,57.77166,32.25909,1.90282,25828.38392,62.94514,11139.00000,1.00000,1.00000,178.48445,103.68282,175.20862,100.40699,263.32843,188.52680,74.80163,1.40561,18469.80913,54.63583,46382.81250,1.00000,1.00000,62.34576,40.33817,62.15513,40.14754,67.28298,45.27539,22.00759,1.72972,19796.29638,50.40983,23191.40625,1.00000,1.00000,103.07778,63.23571,102.02314,62.18107,130.39285,90.55078,39.84207,1.57223,19151.73554,52.46331,47496.00000,2.00000,0.00000,59.15408,41.06349,59.03243,40.94183,62.30484,44.21425,18.09059,1.54865,14835.69268,91.01913
'090159061003',668,0.70285,0.09629,0.00505,0.01009,4255.00551,2408.02982,11.95000,25930.38462,59370.00000,2.56000,1.21500,52.58194,30.66010,54.02323,32.10138,42.82810,20.90626,21.92184,2.09444,27341.21308,24.19316,47496.00000,2.56000,1.21500,61.79287,35.23631,63.40213,36.84556,50.90234,24.34577,26.55657,2.01332,26772.80765,24.98635,89055.00000,4.00000,2.00000,42.90614,22.68518,43.76687,23.54592,37.08119,16.86024,20.22096,2.72857,38584.82496,0.00000,36350.00000,3.00000,1.00000,74.28058,42.59802,76.12390,44.44134,61.80599,30.12343,31.68256,1.88231,25266.83145,37.20130,11139.00000,1.00000,1.00000,173.61976,100.98387,175.01079,102.37490,164.20604,91.57016,72.63588,1.37960,17856.08264,23.73642,46382.81250,1.00000,1.00000,60.19550,38.72025,62.38394,40.90868,45.38543,23.91017,21.47526,1.70371,19194.38589,18.66585,23191.40625,1.00000,1.00000,99.67618,60.88201,102.17347,63.37929,82.77598,43.98181,38.79417,1.54622,18544.08347,21.12972,47496.00000,2.00000,0.00000,57.22340,39.50829,59.43379,41.71868,42.26475,24.54964,17.71511,1.51324,14712.95575,62.61684
'090159071001',415,1.43167,0.36918,0.02402,0.04893,5012.68642,2350.22587,17.11020,23425.67568,59370.00000,2.56000,1.21500,51.54239,30.53014,53.38235,32.37010,40.65596,19.64370,21.01225,2.02044,26098.15954,0.00000,47496.00000,2.56000,1.21500,60.53299,35.11576,62.60321,37.18598,48.28418,22.86695,25.41723,1.93932,25528.16924,0.00000,89055.00000,4.00000,2.00000,41.93429,22.54222,43.18213,23.79006,34.55124,15.15917,19.39207,2.65153,36376.37328,0.00000,36350.00000,3.00000,1.00000,72.77931,42.41833,75.21567,44.85468,58.36424,28.00325,30.36098,1.81070,24224.72476,10.11454,11139.00000,1.00000,1.00000,182.83552,114.18688,189.84444,121.19580,141.36612,72.71748,68.64864,1.30327,16991.45776,0.00000,46382.81250,1.00000,1.00000,59.03491,38.55780,61.72747,41.25036,43.10394,22.62683,20.47711,1.62738,18339.89253,0.00000,23191.40625,1.00000,1.00000,96.90170,60.05961,100.92185,64.07976,73.11577,36.27368,36.84209,1.46989,17684.66705,0.00000,47496.00000,2.00000,0.00000,56.24707,39.04197,59.07894,41.87384,39.49184,22.28673,17.20510,1.44674,14858.43023,24.84747
'090159071002',450,1.20568,0.18375,0.01837,0.03062,5109.24046,2342.13137,16.90210,24232.08191,59370.00000,2.56000,1.21500,49.68187,28.35648,53.53648,32.21110,26.00351,4.67812,21.32539,2.04198,26590.60484,8.97062,47496.00000,2.56000,1.21500,58.42341,32.61238,62.80698,36.99596,31.49572,5.68469,25.81103,1.96086,26020.38950,10.14935,89055.00000,4.00000,2.00000,40.54995,20.90634,43.33557,23.69196,23.43831,3.79471,19.64361,2.66574,37211.54045,0.00000,36350.00000,3.00000,1.00000,70.24772,39.40411,75.45317,44.60956,38.27140,7.42779,30.84361,1.83446,24615.79434,25.84053,11139.00000,1.00000,1.00000,162.15341,92.07958,173.19720,103.12337,94.31299,24.23916,70.07383,1.32636,17403.17487,0.00000,46382.81250,1.00000,1.00000,56.93941,36.10408,61.86919,41.03386,26.65645,5.82112,20.83533,1.65047,18753.04824,0.00000,23191.40625,1.00000,1.00000,93.95541,56.41537,101.24406,63.70402,49.18229,11.64224,37.54004,1.49298,18097.12371,0.00000,47496.00000,2.00000,0.00000,54.06886,36.59948,59.10151,41.63213,23.15407,5.68469,17.46938,1.48000,14808.10730,43.49820
'090159071003',766,0.99281,0.15614,0.00897,0.01672,4794.13240,2382.12548,14.62240,24043.21429,59370.00000,2.56000,1.21500,48.66588,27.16284,53.09003,31.58698,35.06399,13.56094,21.50304,2.06038,26775.65773,11.63815,47496.00000,2.56000,1.21500,57.27203,31.23877,62.29720,36.26394,41.82233,15.78907,26.03326,1.97926,26206.54681,12.66564,89055.00000,4.00000,2.00000,40.05699,20.22179,43.04888,23.21368,30.85852,11.02332,19.83520,2.69010,37604.06899,0.00000,36350.00000,3.00000,1.00000,68.84274,37.76457,74.80214,43.72397,50.52075,19.44258,31.07816,1.85015,24770.12135,26.99322,11139.00000,1.00000,1.00000,172.35424,101.54709,192.00295,121.19580,111.94493,41.13778,70.80715,1.34533,17488.74291,4.38503,46382.81250,1.00000,1.00000,55.19423,34.18005,61.25185,40.23767,36.57028,15.55609,21.01419,1.66944,18831.55609,0.00000,23191.40625,1.00000,1.00000,91.08972,53.19933,100.27712,62.38673,62.84336,24.95297,37.89039,1.51195,18179.06223,1.00831,47496.00000,2.00000,0.00000,52.20436,34.71352,58.39971,40.90887,33.15694,15.66610,17.49084,1.48723,14713.17696,47.69403
'090159072001',644,1.12564,0.16128,0.01177,0.02354,4675.17421,2290.70809,17.21300,20962.73292,59370.00000,2.56000,1.21500,55.74624,34.15912,57.11002,35.52290,41.96741,20.38029,21.58712,2.05820,27069.99050,8.81714,47496.00000,2.56000,1.21500,65.38840,39.25095,66.92585,40.78839,49.85488,23.71743,26.13745,1.97708,26498.32707,9.94079,89055.00000,4.00000,2.00000,44.99704,25.13021,45.98393,26.11711,35.02600,15.15917,19.86682,2.68516,37830.22529,0.00000,36350.00000,3.00000,1.00000,78.63557,47.37490,80.43912,49.17844,60.41353,29.15286,31.26068,1.85124,25084.58423,25.13533,11139.00000,1.00000,1.00000,181.93904,110.81379,184.64340,113.51815,154.61569,83.49044,71.12525,1.33882,17774.93937,0.00000,46382.81250,1.00000,1.00000,64.38625,43.28768,66.34880,45.25024,44.55770,23.45913,21.09857,1.66293,19134.06981,0.00000,23191.40625,1.00000,1.00000,105.53245,67.47950,108.24226,70.18931,78.15401,40.10106,38.05295,1.50544,18473.64714,0.00000,47496.00000,2.00000,0.00000,61.65419,43.94278,63.67634,45.96492,41.22357,23.51215,17.71142,1.49383,15128.74222,43.90133
'090159072002',610,1.75863,1.73060,0.08511,0.24966,4761.28110,2337.45978,16.58120,23148.10127,59370.00000,2.56000,1.21500,54.35283,33.77645,59.89898,39.32260,39.76118,19.18480,20.57638,2.00592,25086.48471,0.00000,47496.00000,2.56000,1.21500,63.80033,38.92809,70.10846,45.23623,47.20393,22.33169,24.87224,1.92480,24516.13913,0.00000,89055.00000,4.00000,2.00000,44.11265,25.04668,47.87080,28.80482,34.22515,15.15917,19.06598,2.66550,34710.22323,0.00000,36350.00000,3.00000,1.00000,76.79425,47.12346,84.33876,54.66797,56.94501,27.27421,29.67079,1.78873,23409.70520,0.00000,11139.00000,1.00000,1.00000,174.82835,108.47030,193.81052,127.45247,124.88715,58.52910,66.35805,1.28023,16120.38933,0.00000,46382.81250,1.00000,1.00000,62.39553,42.47779,70.11590,50.19816,42.08362,22.16589,19.91774,1.60434,17471.09523,0.00000,23191.40625,1.00000,1.00000,102.27510,66.53505,114.06001,78.31996,71.26956,35.52951,35.74005,1.44685,16814.76617,0.00000,47496.00000,2.00000,0.00000,59.63832,42.90093,67.73480,50.99742,38.33684,21.59946,16.73738,1.38874,14892.77064,0.00000
'090159072003',536,2.06688,0.69296,0.02974,0.09826,4660.42080,2331.31672,15.99250,17395.11111,59370.00000,2.56000,1.21500,44.13179,23.54791,49.83492,29.25105,41.02547,20.44159,20.58388,1.98461,25474.04035,0.00000,47496.00000,2.56000,1.21500,52.13642,27.25489,58.49043,33.60891,48.67559,23.79406,24.88153,1.90349,24903.52313,0.00000,89055.00000,4.00000,2.00000,36.34284,17.38389,40.42738,21.46843,34.11813,15.15917,18.95895,2.60602,35316.93499,0.00000,36350.00000,3.00000,1.00000,62.80252,33.03018,70.33250,40.56016,58.70118,28.92884,29.77234,1.77804,23744.40770,3.92803,11139.00000,1.00000,1.00000,149.74241,83.11092,187.82729,121.19580,128.99877,62.36729,66.63149,1.26904,16431.76036,0.00000,46382.81250,1.00000,1.00000,48.41444,28.44352,57.26456,37.29364,43.59406,23.62313,19.97092,1.59315,17783.56356,0.00000,23191.40625,1.00000,1.00000,80.89244,45.03768,94.06598,58.21122,73.71723,37.86247,35.85476,1.43566,17126.70130,0.00000,47496.00000,2.00000,0.00000,45.04988,27.97861,54.97803,37.90676,39.64233,22.57105,17.07128,1.42681,14954.86391,11.70229
'090159072004',248,1.59176,0.07072,0.00399,0.00941,4541.22630,2337.53100,14.97140,24613.29114,59370.00000,2.56000,1.21500,52.53227,30.92594,54.45312,32.84680,38.02653,16.42020,21.60633,2.06358,27002.40925,15.13201,47496.00000,2.56000,1.21500,61.68762,35.52496,63.86076,37.69810,45.27666,19.11400,26.16266,1.98246,26432.06566,16.55110,89055.00000,4.00000,2.00000,42.57266,22.88278,43.83376,24.14388,33.04923,13.35934,19.68988,2.64128,37852.68734,0.00000,36350.00000,3.00000,1.00000,74.27088,42.86707,76.84444,45.44063,54.83608,23.43228,31.40381,1.86881,25006.67280,34.40942,11139.00000,1.00000,1.00000,169.78417,98.26110,176.15532,104.63224,121.67103,50.14796,71.52308,1.36032,17665.93672,0.00000,46382.81250,1.00000,1.00000,60.37105,39.16108,63.04219,41.83221,40.19937,18.98940,21.20998,1.68443,19016.62991,0.00000,23191.40625,1.00000,1.00000,99.03932,60.77671,103.05653,64.79392,68.70245,30.43983,38.26261,1.52694,18360.30703,0.00000,47496.00000,2.00000,0.00000,58.00301,39.77758,60.77898,42.55355,37.03967,18.81424,18.22543,1.57313,14940.72606,47.23068
'090159073001',432,1.05388,0.85275,0.04540,0.14015,6118.12598,2635.69703,14.79930,21404.39024,59370.00000,2.56000,1.21500,51.07043,30.49274,55.92943,35.35174,39.90587,19.32817,20.57769,2.02220,24810.66951,0.00000,47496.00000,2.56000,1.21500,60.02246,35.14520,65.51267,40.63541,47.40754,22.53028,24.87726,1.94108,24248.15668,0.00000,89055.00000,4.00000,2.00000,40.20920,21.02711,42.76302,23.58093,34.34126,15.15917,19.18209,2.68502,34862.44268,0.00000,36350.00000,3.00000,1.00000,72.07079,42.58885,78.52952,49.04758,57.23051,27.74857,29.48194,1.79643,22949.91100,0.00000,11139.00000,1.00000,1.00000,169.16046,102.27957,188.07669,121.19580,125.69645,58.81556,66.88089,1.31126,15936.01929,0.00000,46382.81250,1.00000,1.00000,58.15152,38.10180,65.12672,45.07700,42.12453,22.07481,20.04972,1.63537,17236.65326,0.00000,23191.40625,1.00000,1.00000,95.65844,59.65711,106.15520,70.15387,71.53993,35.53860,36.00132,1.47788,16604.65493,0.00000,47496.00000,2.00000,0.00000,53.75972,37.50960,60.46437,44.21425,38.35437,22.10425,16.25012,1.38621,13794.55547,2.85047
'090159073002',594,1.07316,0.11660,0.00550,0.01354,4625.01774,2331.65824,14.72890,24261.70886,59370.00000,2.56000,1.21500,54.51677,32.87385,55.67669,34.03378,44.38167,22.73876,21.64292,2.06702,27042.78470,16.43974,47496.00000,2.56000,1.21500,64.17961,37.97199,65.27240,39.06478,54.63107,28.42345,26.20762,1.98590,26472.27703,17.52614,89055.00000,4.00000,2.00000,43.90685,24.00826,44.91960,25.02101,35.05776,15.15917,19.89859,2.68606,37951.80987,0.00000,36350.00000,3.00000,1.00000,77.40448,46.06748,78.42632,47.08932,68.47593,37.13893,31.33701,1.86109,25023.91542,32.38485,11139.00000,1.00000,1.00000,181.22740,109.79759,179.92291,108.49310,192.62561,121.19580,71.42981,1.35212,17702.98523,7.47795,46382.81250,1.00000,1.00000,63.04804,41.88240,64.51030,43.34466,50.27125,29.10561,21.16565,1.67623,19054.72735,0.53297,23191.40625,1.00000,1.00000,104.43544,66.24100,105.35442,67.15998,96.40566,58.21122,38.19445,1.51874,18397.89477,3.90765,47496.00000,2.00000,0.00000,60.22430,42.46289,61.83106,44.06966,46.18485,28.42345,17.76140,1.51288,14878.38490,51.90034
'090159073003',641,2.60053,0.46309,0.03685,0.07008,6142.12740,2685.32940,14.89770,20146.04811,59370.00000,2.56000,1.21500,49.73295,29.94019,54.38703,34.59427,41.95675,22.16399,19.79276,1.92742,24138.17550,5.98772,47496.00000,2.56000,1.21500,58.44708,34.54644,63.65676,39.75612,49.74257,25.84194,23.90063,1.84630,23576.87954,7.89667,89055.00000,4.00000,2.00000,39.79063,21.61226,41.75930,23.58093,36.50130,18.32293,18.17837,2.50309,33784.24489,0.00000,36350.00000,3.00000,1.00000,70.39264,41.80676,76.56574,47.97987,60.07840,31.49253,28.58587,1.72431,22390.73121,30.17186,11139.00000,1.00000,1.00000,162.75470,98.84272,175.16692,111.25495,142.01594,78.10396,63.91198,1.24277,15381.55296,0.00000,46382.81250,1.00000,1.00000,56.47256,37.19193,63.38679,44.10616,44.92003,25.63940,19.28063,1.56688,16674.40790,0.00000,23191.40625,1.00000,1.00000,92.89881,58.37916,103.11644,68.59678,75.82686,41.30721,34.51966,1.40939,16046.18952,0.00000,47496.00000,2.00000,0.00000,53.43506,36.86000,60.78931,44.21425,41.14735,24.57229,16.57506,1.42415,13747.69633,33.13602
'090159073004',250,0.70109,0.08277,0.01755,0.02351,5008.96133,2437.31666,14.06130,26424.74747,59370.00000,2.56000,1.21500,53.22562,31.41914,53.22562,31.41914,44.34750,22.54101,21.80649,2.08339,27143.24755,35.27029,47496.00000,2.56000,1.21500,62.49792,36.08521,62.49792,36.08521,52.66441,26.25170,26.41271,2.00227,26575.63064,36.06194,89055.00000,4.00000,2.00000,43.17782,23.07670,43.17782,23.07670,38.02754,17.92642,20.10113,2.71213,38344.73794,3.34334,36350.00000,3.00000,1.00000,75.00813,43.52732,75.00813,43.52732,64.09290,32.61209,31.48081,1.87196,25024.22944,48.26298,11139.00000,1.00000,1.00000,193.58422,121.19580,193.58422,121.19580,140.92242,68.53400,72.38843,1.37160,17791.04942,34.85834,46382.81250,1.00000,1.00000,61.44724,40.03976,61.44724,40.03976,47.27862,25.87115,21.40747,1.69571,19124.31191,29.79763,23191.40625,1.00000,1.00000,100.82155,62.15459,100.82155,62.15459,80.20078,41.53382,38.66696,1.53822,18476.45887,32.25671,47496.00000,2.00000,0.00000,58.30555,40.70013,58.30555,40.70013,44.65440,27.04898,17.60542,1.50914,14475.39178,73.70957
'090159081001',784,1.27583,0.09620,0.00699,0.02466,4468.34090,2287.27427,16.28970,25408.84615,59370.00000,2.56000,1.21500,57.81548,36.08605,59.41057,37.68113,38.90983,17.18039,21.72943,2.06763,27285.40963,15.87380,47496.00000,2.56000,1.21500,67.87641,41.56089,69.57103,43.25551,47.79101,21.47549,26.31552,1.98651,26713.64835,17.09919,89055.00000,4.00000,2.00000,46.32514,26.43230,47.58890,27.69607,31.34643,11.45360,19.89283,2.67201,38179.74368,0.00000,36350.00000,3.00000,1.00000,81.81090,50.27362,83.68503,52.14775,59.59781,28.06052,31.53728,1.86695,25279.21408,33.21100,11139.00000,1.00000,1.00000,189.83965,117.98132,192.06797,120.20964,163.42849,91.57016,71.85833,1.35424,17920.36125,2.88074,46382.81250,1.00000,1.00000,67.25272,45.97240,69.27605,47.99573,43.27122,21.99090,21.28032,1.67835,19280.11722,0.00000,23191.40625,1.00000,1.00000,110.42737,72.02315,112.79324,74.38902,82.38603,43.98181,38.40422,1.52086,18619.39059,0.00000,47496.00000,2.00000,0.00000,64.74584,46.67529,66.87196,48.80141,39.54604,21.47549,18.07055,1.53838,15165.69446,49.92995
'090159081002',600,0.59710,0.06472,0.00636,0.02211,4303.64208,2384.05022,17.30460,21500.71174,59370.00000,2.56000,1.21500,51.87899,29.55553,55.65578,33.33232,38.87005,16.54659,22.32347,2.10893,28182.43011,38.93871,47496.00000,2.56000,1.21500,61.04596,33.98785,65.31995,38.26184,46.32444,19.26632,27.05811,2.02781,27613.37188,39.63636,89055.00000,4.00000,2.00000,42.44492,21.92666,44.97485,24.45659,33.73071,13.21245,20.51826,2.74078,39630.27155,4.97101,36350.00000,3.00000,1.00000,73.45243,41.14693,78.45396,46.14845,56.22496,23.91945,32.30551,1.89807,26046.10442,50.98990,11139.00000,1.00000,1.00000,171.03945,96.36492,181.03247,106.35794,136.61905,61.94452,74.67453,1.39341,18647.46017,41.25320,46382.81250,1.00000,1.00000,59.15332,37.18205,64.44719,42.47593,40.91886,18.94759,21.97126,1.71752,19989.93658,36.79337,23191.40625,1.00000,1.00000,97.62716,57.85458,105.59833,65.82575,70.17090,30.39832,39.77258,1.56003,19337.60636,38.96047,47496.00000,2.00000,0.00000,56.11054,37.99649,61.40402,43.28996,37.87747,19.76342,18.11406,1.53241,15230.64521,78.32786
